"","Simulation","NumberOfGenes","DEgenes","Upregulated","TopCounts/DE","Correct/TopCounts","Correct/DE"
"44",44,8092,1090,0.557928311266005,0.262270889983286,0.979020979020979,0.25676870348014
"45",45,9952,1759,0.594907974079251,0.252410638140324,0.97972972972973,0.247294206286128
"46",46,8772,2520,0.484789914218709,0.298748634297643,0.98273572377158,0.293590955352265
"47",47,10821,1765,0.471364747546613,0.241255181768236,0.974178403755869,0.235025587872812
"48",48,11640,1604,0.627931103250012,0.241147009063942,0.974160206718346,0.23491582019924
"49",49,9362,2752,0.478962953109294,0.298654207598825,0.981751824817518,0.293204313299577
"50",50,12063,3433,0.486385161522776,0.295642028074357,0.98128078817734,0.290107842327152
"51",51,12319,1668,0.539640197670087,0.245732692215763,0.965853658536585,0.237341819798639
"52",52,8550,1444,0.549189549637958,0.245699658765317,0.985915492957746,0.242239100191158
"53",53,10405,2612,0.500408202828839,0.283973197800603,0.982479784366577,0.278997926141023
"54",54,10456,3009,0.647457197122276,0.288083675314442,0.987312572087659,0.284428634451167
"55",55,10072,523,0.583664175542072,0.215766256761877,0.964601769911504,0.208128513159686
"56",56,11330,2717,0.518273808481172,0.276708667998236,0.985372340425532,0.272661067801453
"57",57,10268,2732,0.574422255158424,0.297486910298191,0.982779827798278,0.292364134475098
"58",58,8990,1930,0.546972325071692,0.26625243526276,0.992217898832685,0.264180431875501
"59",59,9877,572,0.61735809398815,0.202498284432346,0.956896551724138,0.193769910103366
"60",60,11551,2863,0.56851291405037,0.267546245719126,0.980417754569191,0.262307089471362
"61",61,9075,889,0.537867669342086,0.240644612164468,0.990654205607477,0.238395597097511
"62",62,8783,1108,0.552277529379353,0.247116626402408,0.978102189781022,0.241705313415494
"63",63,8206,2324,0.470194575097412,0.286495121376418,0.980480480480481,0.280902874262464
"64",64,8491,1103,0.485635907342657,0.25385178980389,0.982142857142857,0.24931872212882
"65",65,10274,847,0.577669771201909,0.202885414504033,0.965116279069767,0.19580801632366
"66",66,11910,2992,0.615549801383168,0.283034181940749,0.979929161747344,0.277353448655043
"67",67,12156,3050,0.517516633076593,0.294707568261197,0.981090100111235,0.289134677648916
"68",68,9761,1956,0.455050279200077,0.282665729692288,0.985533453887884,0.27857653287938
"69",69,11542,3458,0.578452561981976,0.271519283443688,0.985090521831736,0.267471072614922
"70",70,8776,1142,0.595492025464773,0.220502058723241,0.988095238095238,0.217877034214631
"71",71,10180,2143,0.557087705517188,0.272905940945225,0.981196581196581,0.267774376243691
"72",72,10558,2686,0.457243836577982,0.28100559143921,0.986754966887417,0.277283663075777
"73",73,9760,822,0.52879325975664,0.221367496520261,0.972527472527473,0.215285971890584
"74",74,10661,687,0.580800170730799,0.189017057091474,0.946153846153846,0.178839215555779
"75",75,9247,1185,0.618673166306689,0.210867949759661,0.984,0.207494062563507
"76",76,8690,594,0.466476407181472,0.222218810157819,0.96969696969697,0.215484906819703
"77",77,8415,691,0.51028675022535,0.215448524030108,0.973154362416107,0.209664671036011
"78",78,9754,2221,0.625076938094571,0.28314514284011,0.97933227344992,0.277293176453907
"79",79,8513,1068,0.631723218597472,0.264846832741862,0.975265017667845,0.258295851013265
"80",80,12443,1567,0.636088973656297,0.23280926544403,0.972602739726027,0.226430929404468
"81",81,10939,1959,0.529237580951303,0.273995731735064,0.973929236499069,0.266852453812734
"82",82,8565,1398,0.522647795686498,0.25450011212804,0.980337078651685,0.24949589644013
"83",83,9667,1941,0.610869193216786,0.264193922257762,0.976608187134503,0.258013947468107
"84",84,10420,579,0.474175044661388,0.191692367312666,0.963963963963964,0.184784534256353
"85",85,8124,867,0.512542805122212,0.23848491512498,0.971014492753623,0.231572308889473
"86",86,10273,3025,0.561903196526691,0.300727356340725,0.986813186813187,0.296761720872496
"87",87,11007,887,0.61023431783542,0.201708603629614,0.972067039106145,0.196074285092474
"88",88,8215,2417,0.518385296314955,0.299860808218552,0.982068965517241,0.294483993726357
"89",89,10213,2896,0.59211011249572,0.278228030607092,0.988833746898263,0.275121265997335
"90",90,9330,2782,0.538058479083702,0.290425258171372,0.986386138613861,0.286471448963593
"91",91,9474,2833,0.637080701673403,0.292896492483131,0.983132530120482,0.287956069718356
"92",92,9714,1958,0.534406725037843,0.259402838507134,0.986220472440945,0.255828389945028
"93",93,9706,1383,0.591946977330372,0.246512903542197,0.991202346041056,0.244344168320419
"94",94,9954,1203,0.541167520685121,0.25844658379449,0.987138263665595,0.255122511977198
"95",95,12283,2970,0.610490652080625,0.275053025652383,0.976744186046512,0.268656443660467
"96",96,11291,1428,0.646405330393463,0.21280167508055,0.967105263157895,0.205801619979216
"97",97,10618,1569,0.527151427930221,0.258640066504195,0.980295566502463,0.253543710513965
"98",98,10244,637,0.501334963319823,0.167716813824551,0.953271028037383,0.159879579533685
"99",99,12490,3344,0.462759024882689,0.261299660322917,0.98512585812357,0.257413052103011
"100",100,10584,1043,0.506485259719193,0.209862943912802,0.963470319634703,0.202196717651147
