Simulation,NumberOfGenes,DEgenes,Upregulated,TopCounts/DE,Correct/TopCounts,Correct/DE
872,11771,1700,0.451269838,0.241695922,0.9756691,0.235815243
873,8697,2261,0.633520278,0.268793827,0.985197368,0.264814971
874,9595,1357,0.467037796,0.246052729,0.979041916,0.240895935
875,11792,777,0.484160016,0.202026951,0.955414013,0.193019379
876,8301,1721,0.468060559,0.286408172,0.977687627,0.280017726
877,9649,2601,0.560833778,0.296406642,0.970168612,0.287564421
878,10566,1587,0.568993826,0.223583123,0.971830986,0.217285007
879,12290,1166,0.571627926,0.211778495,0.979757085,0.207491481
880,11350,2406,0.503865416,0.265075338,0.987460815,0.26175151
881,9361,2012,0.591064066,0.269874809,0.976058932,0.263413718
882,9189,1384,0.516967786,0.239789603,0.990963855,0.237622829
883,10970,1456,0.576029683,0.253422652,0.972899729,0.24655483
884,10586,2817,0.534400417,0.286737537,0.982673267,0.281769312
885,9717,1932,0.578597734,0.250511411,0.991735537,0.248441068
886,9561,1209,0.53128456,0.24633402,0.976510067,0.24054765
887,11762,2658,0.551254953,0.279470538,0.982503365,0.274580744
888,11931,2605,0.574756177,0.265948288,0.97979798,0.260575596
889,11856,3220,0.5856319,0.292766688,0.983032874,0.287799279
890,8801,1944,0.517089613,0.260254216,0.990118577,0.257682534
891,11915,1596,0.586946345,0.240563886,0.981770833,0.236178607
892,12057,2954,0.585894187,0.269064628,0.987421384,0.265680167
893,9920,2692,0.583512602,0.272986584,0.985034014,0.268901071
894,12432,1587,0.466545801,0.243158043,0.971502591,0.236228669
895,10441,1991,0.504806792,0.265061167,0.982954545,0.260543079
896,9536,1280,0.527630609,0.222534572,0.968421053,0.215507164
897,12132,1814,0.624868216,0.22265552,0.982673267,0.218797628
898,9375,1392,0.458806513,0.254962838,0.969014085,0.247062581
899,11123,592,0.645386053,0.197585706,0.991452991,0.195896939
900,10074,1889,0.464553838,0.259301512,0.983673469,0.255068018
901,8665,2536,0.482565072,0.289021652,0.989085948,0.285867255
902,12357,1428,0.583790506,0.205760232,0.989795918,0.203660638
903,11699,1760,0.536175704,0.241950633,0.985915493,0.238542878
904,10126,2226,0.503264327,0.264499463,0.984719864,0.260457875
905,12437,1562,0.518929673,0.220783496,0.971014493,0.214383975
906,10627,1618,0.615767879,0.255115853,0.978208232,0.249556428
907,9563,2167,0.562908334,0.268573617,0.981099656,0.263497483
908,11826,3312,0.512727327,0.290709971,0.983385254,0.285879899
909,11051,2726,0.471295372,0.267009826,0.978021978,0.261141478
910,9480,1774,0.646857561,0.286899862,0.978388998,0.280699669
911,9244,2456,0.600752929,0.28295867,0.984172662,0.278480188
912,9999,700,0.467844198,0.211395915,0.959459459,0.202825811
913,8148,1175,0.528694795,0.238111058,0.975,0.232158282
914,12132,1131,0.528337975,0.197127599,0.968609865,0.190939737
915,8028,707,0.523011994,0.193707076,0.97810219,0.189465316
916,12082,2755,0.5465272,0.275044698,0.981530343,0.269964717
917,8670,1050,0.49808898,0.213306121,0.973214286,0.207592564
918,9622,1598,0.523425663,0.25898271,0.971014493,0.251475965
919,12245,2262,0.534166207,0.258600306,0.976068376,0.252411581
920,9137,1849,0.455512225,0.25730757,0.991596639,0.255145322
921,11907,1491,0.54670906,0.252029212,0.973404255,0.245326308
922,8177,709,0.637032211,0.22115799,0.987261146,0.218340691
923,10135,1591,0.586928587,0.270230885,0.976744186,0.263946446
924,8365,1880,0.647532951,0.252028968,0.983122363,0.247775315
925,8663,1178,0.569139925,0.236793586,0.992831541,0.235096141
926,9813,2284,0.618664313,0.265254639,0.98349835,0.260877499
927,12381,1212,0.5709184,0.220234591,0.988764045,0.217760045
928,9910,1160,0.470536365,0.228322382,0.966037736,0.220568037
929,11095,2863,0.628922661,0.270605045,0.988387097,0.267462535
930,11519,1316,0.464076679,0.240766772,0.987381703,0.237728705
931,10334,1093,0.594196475,0.254313156,0.967625899,0.246079996
932,11034,1755,0.618325671,0.259784513,0.984649123,0.255796592
933,11666,1887,0.454675909,0.248982619,0.976595745,0.243155366
934,11132,901,0.607994654,0.215305165,0.979381443,0.210865883
935,9172,2732,0.622517417,0.293919099,0.98007472,0.288062679
936,10751,1352,0.602679361,0.232086326,0.968152866,0.224695042
937,12394,1431,0.633825649,0.22077659,0.987341772,0.217981949
938,10024,2682,0.527559037,0.304991569,0.97799511,0.298280263
939,11221,2295,0.478788856,0.278401657,0.982785603,0.27360914
940,11309,2710,0.518962911,0.274122899,0.97039031,0.266006205
941,8198,755,0.606822666,0.19448568,0.986394558,0.191839616
942,12393,1097,0.600799087,0.201399172,0.981900452,0.197753938
943,10191,2880,0.460275881,0.313530181,0.991140642,0.310752505
944,11550,3254,0.507652373,0.298009951,0.986597938,0.294016003
945,11714,845,0.613921432,0.190362914,0.950310559,0.180903887
946,11274,1248,0.564851565,0.261978368,0.978593272,0.256370268
947,9130,2058,0.604766192,0.258985584,0.975609756,0.252668862
948,12186,2867,0.638725351,0.272696159,0.980818414,0.267465415
949,11149,2013,0.526875411,0.244837768,0.973630832,0.2383816
950,10662,1167,0.604231346,0.208218972,0.975308642,0.203077763
951,12345,3435,0.583903585,0.280590411,0.98340249,0.275933309
952,8133,549,0.61827831,0.251275194,0.956521739,0.240350185
953,9230,1399,0.484176649,0.248740221,0.982758621,0.244451596
954,11385,1226,0.618418783,0.239793915,0.962585034,0.230822034
955,10006,1189,0.589192416,0.212672563,0.968379447,0.205947739
956,11058,3248,0.477881017,0.302582417,0.983723296,0.297657373
957,9323,1321,0.472663424,0.244338872,0.975232198,0.238287135
958,9910,1274,0.483910182,0.231377049,0.972881356,0.225102417
959,11923,1604,0.59191815,0.241893642,0.979381443,0.236906144
960,10430,2138,0.646607169,0.240343282,0.980544747,0.235667342
961,11943,2385,0.531757417,0.247702865,0.983079526,0.243511615
962,8494,1951,0.582674801,0.273668001,0.990636704,0.271105567
963,12368,3455,0.620934735,0.283621621,0.980612245,0.278122834
964,11519,1566,0.481214315,0.242600144,0.976315789,0.236854351
965,12359,3404,0.54449854,0.288188194,0.987767584,0.284662956
966,10871,1007,0.58248723,0.243121324,0.963265306,0.234190336
967,10409,2004,0.627658422,0.272365037,0.989010989,0.269372015
968,8937,2016,0.456476228,0.294551669,0.986531987,0.290584643
969,11694,3175,0.577809612,0.280943238,0.987668161,0.277478691
970,9463,1054,0.603572215,0.226739487,0.983263598,0.222944684
971,12449,3058,0.648081554,0.264863228,0.977777778,0.258977378
972,12020,3509,0.475416809,0.282131356,0.986868687,0.278426601
973,11961,3346,0.452737564,0.285350315,0.984293194,0.280868372
974,10054,1777,0.569142411,0.26379395,0.978678038,0.258169345
975,10543,2006,0.56940808,0.273060322,0.979927007,0.267579184
976,10865,996,0.596480193,0.219843446,0.95890411,0.210808784
977,10658,2427,0.49691628,0.281331945,0.980966325,0.275977164
978,11634,3288,0.602547578,0.277026747,0.976948408,0.27064084
979,9957,2497,0.546746209,0.295064913,0.983717775,0.290260599
980,11594,807,0.642403252,0.207960837,0.94047619,0.195582216
981,12181,2987,0.488465408,0.289914222,0.987297921,0.286231708
982,8735,1142,0.578092639,0.248653792,0.968309859,0.240773919
983,10757,2726,0.481761478,0.282019128,0.980494148,0.276518105
984,11201,2232,0.52895828,0.273744018,0.978723404,0.267919677
985,8761,728,0.55813598,0.212648749,0.987096774,0.209904894
986,8558,1715,0.481354763,0.250127562,0.976689977,0.244297083
987,8707,1669,0.560516575,0.27076618,0.986725664,0.267171939
988,8664,1550,0.50308989,0.258022374,0.975,0.251571815
989,8851,1771,0.512531141,0.28387803,0.972166998,0.275976852
990,9920,1151,0.548402493,0.232801259,0.981343284,0.228457952
991,8687,1023,0.606771431,0.242253182,0.975806452,0.236392218
992,8523,1403,0.646306625,0.26724972,0.973333333,0.260123061
993,10923,917,0.556085604,0.221300493,0.960591133,0.212579292
994,9522,1412,0.628225725,0.266272788,0.984042553,0.262023754
995,10041,938,0.649098662,0.232286801,0.97706422,0.226959122
996,8029,1081,0.604192155,0.230285638,0.967871486,0.222886902
997,11226,2885,0.544666766,0.280683886,0.987654321,0.277218653
998,12460,2941,0.614860788,0.265165014,0.983333333,0.260745597
999,12207,985,0.465219848,0.219104104,0.949074074,0.207946025
1000,11373,2107,0.560386707,0.271850288,0.970331588,0.263784921
1001,11599,3270,0.610727132,0.288947617,0.986243386,0.284972676
1002,9726,2285,0.55016329,0.258561654,0.989847716,0.255936663
1003,12407,2994,0.622371881,0.280161231,0.979737783,0.274484543
1004,8436,672,0.54122937,0.266094644,0.972067039,0.258661832
1005,10676,1356,0.546230399,0.242452749,0.969604863,0.235083364
1006,11211,2262,0.584486325,0.277090085,0.98245614,0.272228856
1007,9966,738,0.619059302,0.224784167,0.981927711,0.220721802
1008,11186,683,0.549080366,0.209085209,0.958041958,0.200312403
1009,9885,2692,0.591485829,0.28373876,0.982984293,0.278910744
1010,12480,1876,0.5498434,0.24621387,0.982683983,0.241950426
1011,11084,1039,0.509272854,0.219377475,0.986842105,0.216490929
1012,10906,1372,0.522194249,0.213484128,0.976109215,0.208383825
1013,8118,1579,0.589686224,0.239965038,0.968337731,0.2323672
1014,12122,1840,0.557194685,0.247747022,0.973684211,0.241227363
1015,11893,799,0.57876257,0.185200751,0.952702703,0.176441256
1016,8456,1391,0.649166355,0.256607283,0.971988796,0.249419404
1017,12257,2918,0.578748821,0.286788892,0.983273596,0.281991945
1018,10648,1786,0.464382547,0.260784853,0.989270386,0.257986732
1019,8600,804,0.450238062,0.216300594,0.977011494,0.211328167
1020,8850,707,0.617195394,0.23741388,0.946428571,0.22469528
1021,8489,2471,0.563305064,0.287732098,0.981715893,0.282471173
1022,9364,1557,0.4707049,0.26960051,0.983333333,0.265107168
1023,11841,753,0.451503418,0.209632033,0.949367089,0.199017753
1024,10257,2336,0.539373784,0.27603292,0.982945736,0.271325382
1025,11380,728,0.541513042,0.212781715,0.967741935,0.205917789
1026,9112,1043,0.546535263,0.22031521,0.969565217,0.213609965
1027,9892,2676,0.496257759,0.290335714,0.983268983,0.285478102
1028,9239,2694,0.647811137,0.275377636,0.981132075,0.270181831
1029,10719,1533,0.579934565,0.258306653,0.964646465,0.2491746
1030,8813,2028,0.570506719,0.284939854,0.984429066,0.280503074
1031,11640,1452,0.605410781,0.261672898,0.968421053,0.253409543
1032,11753,2981,0.472481158,0.286752544,0.985964912,0.282727947
1033,8952,834,0.486514653,0.197690915,0.987878788,0.195294661
1034,8072,1603,0.480737251,0.274484918,0.979545455,0.268870454
1035,8030,596,0.539860699,0.194328883,0.948275862,0.184277389
1036,8409,1685,0.558796493,0.256271343,0.983796296,0.252118799
1037,8487,2387,0.452668764,0.294468579,0.984352774,0.289860962
1038,11485,2601,0.630003649,0.265652104,0.982633864,0.261038754
1039,12351,2731,0.622724875,0.247851786,0.991137371,0.245655167
1040,12172,1021,0.525377552,0.21925455,0.959821429,0.210445216
1041,9858,2294,0.580025041,0.273241311,0.984051037,0.268883395
1042,9718,2167,0.593021217,0.262083727,0.977112676,0.256085332
1043,12008,2525,0.601625062,0.254571812,0.98600311,0.251008599
1044,8269,1285,0.624172977,0.24188771,0.964630225,0.233332196
1045,12204,1985,0.53720355,0.246734457,0.983673469,0.242706139
1046,8441,1031,0.487323476,0.265643956,0.967153285,0.256918425
1047,11464,2184,0.591831837,0.270043836,0.974576271,0.263178315
1048,9707,1374,0.488989411,0.2488163,0.979532164,0.243723568
1049,11066,756,0.62749103,0.210081055,0.987421384,0.207438526
1050,8771,1405,0.519704254,0.2341309,0.978723404,0.229149391
1051,9828,2921,0.468569198,0.286886368,0.978520286,0.280724131
1052,11038,1352,0.644446005,0.213626487,0.975778547,0.208452143
1053,10644,2343,0.60323211,0.277810751,0.978494624,0.271836326
1054,8660,2355,0.635907658,0.290835735,0.973722628,0.283193336
1055,11608,1188,0.49817401,0.246626862,0.969283276,0.239051293
1056,10938,678,0.472104955,0.20189857,0.99270073,0.200424858
1057,9582,953,0.542384475,0.260049945,0.987903226,0.256904179
1058,9359,1961,0.46394166,0.262607323,0.980582524,0.257508152
1059,10194,729,0.557068988,0.196063847,0.972027972,0.190579544
1060,8251,544,0.462430542,0.204021777,0.981981982,0.200345709
1061,10798,1666,0.642279641,0.24726665,0.983009709,0.243065518
1062,8587,2394,0.50513851,0.312822855,0.979973298,0.306558045
1063,10022,1322,0.609082983,0.215527872,0.978947368,0.210990443
1064,8983,1978,0.47000055,0.28960088,0.986038394,0.285557587
1065,12015,1102,0.495539069,0.202295092,0.986547085,0.199573633
1066,10225,926,0.630546353,0.225483472,0.961722488,0.216852525
1067,11298,1580,0.524773297,0.239093903,0.976190476,0.233401191
1068,11016,2338,0.624633804,0.276259389,0.986068111,0.272410574
1069,12154,630,0.548726743,0.17454452,0.963636364,0.168197446
1070,8002,512,0.532543601,0.218731227,0.955357143,0.20896644
1071,9252,2269,0.563085998,0.274496389,0.987158909,0.270971556
1072,9022,759,0.542747903,0.202761007,0.967532468,0.196177857
1073,8479,1181,0.576751149,0.247214118,0.97260274,0.240441129
1074,8959,2196,0.529341898,0.284047424,0.987179487,0.280405791
1075,11113,1059,0.628542031,0.197209065,0.966507177,0.190603977
1076,8001,1097,0.581079307,0.23054389,0.976284585,0.225076446
1077,10986,1935,0.609500087,0.240751701,0.991416309,0.238685162
1078,8467,1227,0.600598622,0.247627403,0.976973684,0.241925456
1079,12325,3242,0.526732346,0.298837516,0.979360165,0.292669559
1080,11451,2933,0.553001532,0.286986243,0.986935867,0.283237016
1081,11527,1312,0.576370432,0.25148282,0.963636364,0.24233799
1082,8722,2509,0.533600411,0.311244245,0.985915493,0.306860523
1083,8098,2036,0.453561198,0.293157194,0.976549414,0.286282486
1084,9481,1316,0.464509548,0.24452196,0.968944099,0.23692811
1085,8895,1013,0.592800517,0.240806526,0.971311475,0.233898142
1086,8159,1802,0.509008151,0.278014391,0.984031936,0.273575039
1087,11237,2791,0.58849202,0.27798971,0.989690722,0.275123837
1088,10776,2180,0.555028276,0.273732264,0.97319933,0.266396055
1089,12283,2256,0.623757331,0.268549566,0.978547855,0.262788601
1090,11079,1531,0.490256938,0.230492014,0.980169972,0.225921351
1091,8140,2372,0.639916684,0.290350903,0.984034833,0.285715403
1092,8911,1189,0.54581406,0.232794785,0.971119134,0.22607147
1093,9458,2808,0.610296323,0.286669558,0.98757764,0.283108446
1094,10865,2774,0.536741449,0.290126361,0.985093168,0.285801496
1095,11402,687,0.464403071,0.178847058,0.975609756,0.174484934
1096,11477,1186,0.562267907,0.220046078,0.980842912,0.215830636
1097,9301,1583,0.479839086,0.239936746,0.986842105,0.236779684
1098,10561,1763,0.630926635,0.26361244,0.987096774,0.260210989
1099,9598,936,0.504091449,0.199693956,0.957219251,0.191150899
1100,11913,3058,0.543728446,0.292346536,0.98098434,0.286787374
1101,10480,2230,0.511237759,0.273471122,0.981967213,0.268539675
1102,8263,1463,0.515657158,0.26981076,0.972151899,0.262297043
1103,9865,1211,0.616352506,0.217029624,0.984790875,0.213728793
1104,11912,2302,0.588088554,0.235811145,0.976058932,0.230165574
1105,10227,1256,0.562388046,0.228355502,0.979094077,0.223581519
1106,11678,1316,0.639200022,0.231669267,0.967213115,0.224073553
1107,11023,2500,0.50622672,0.270369977,0.976331361,0.263970687
1108,10552,2671,0.49706859,0.271712529,0.986225895,0.267969933
1109,10393,2051,0.612872623,0.248158546,0.982318271,0.243770674
1110,8702,1390,0.482825739,0.263924973,0.989100817,0.261048407
1111,11618,2881,0.457453379,0.266842713,0.983094928,0.262331718
1112,11660,1102,0.476348383,0.205023861,0.960176991,0.196859194
1113,8966,2538,0.559312069,0.296296125,0.984042553,0.291567996
1114,11436,2596,0.467613755,0.267235089,0.979827089,0.26184418
1115,8081,1771,0.571033346,0.304870474,0.975925926,0.297530999
1116,12391,1989,0.536810005,0.231215811,0.97826087,0.22618938
1117,8089,1530,0.618493527,0.279563726,0.98364486,0.274991422
1118,9457,1706,0.52531497,0.277227814,0.983086681,0.272538971
1119,10591,1272,0.641680799,0.231007573,0.972789116,0.224721652
1120,9862,1349,0.521490361,0.227543615,0.944625407,0.21494348
1121,10074,1924,0.587308127,0.260860409,0.972111554,0.253585417
1122,9077,1322,0.620694657,0.254862778,0.976261128,0.248812623
1123,12478,2565,0.566535132,0.260418702,0.982035928,0.255740522
1124,10829,1890,0.552890314,0.254898266,0.979253112,0.24960992
1125,11756,2296,0.536770909,0.252094147,0.982728843,0.24774019
1126,11495,2250,0.498093887,0.267456052,0.986710963,0.263901819
1127,8053,564,0.486026635,0.242758561,0.96350365,0.233898759
1128,12323,917,0.597422915,0.236582052,0.995391705,0.235491812
1129,9954,1222,0.481284284,0.236418354,0.975778547,0.230691957
1130,12464,1831,0.647777889,0.236447467,0.974595843,0.230440719
1131,8717,2128,0.59509516,0.288425719,0.978827362,0.282318986
1132,10413,1528,0.50910418,0.243421004,0.967741935,0.235568714
1133,8614,1186,0.616724058,0.255362518,0.97689769,0.249463054
1134,8766,1407,0.476522707,0.265778302,0.975935829,0.259382568
1135,9628,1537,0.460297469,0.240028128,0.975609756,0.234173784
1136,8341,1974,0.571897401,0.318613116,0.979332273,0.312028107
1137,11911,1339,0.592376312,0.245586205,0.993920973,0.24409328
1138,11479,2269,0.488775671,0.264847357,0.983361065,0.260440579
1139,9746,1270,0.606836769,0.238550099,0.9669967,0.230677158
1140,11179,2548,0.613618364,0.265659291,0.967503693,0.257026345
1141,8411,1360,0.4709778,0.263816011,0.969359331,0.255732512
1142,8203,1746,0.471594856,0.262244342,0.982532751,0.257663654
1143,8519,2276,0.558031411,0.292147202,0.986466165,0.28819333
1144,12247,1607,0.581835832,0.264428475,0.985882353,0.260695367
1145,8337,1342,0.453449883,0.238391049,0.965625,0.230196357
1146,11180,1853,0.501858178,0.263338564,0.973360656,0.256323397
1147,9756,1624,0.469129945,0.272649457,0.972911964,0.265263919
1148,10623,1887,0.494502674,0.249044547,0.987234043,0.245865255
1149,11410,1029,0.528841536,0.189481211,0.979487179,0.185594417
1150,9446,956,0.453238107,0.24347318,0.974248927,0.237203485
1151,8352,1436,0.516335537,0.273491241,0.979643766,0.267923989
1152,12084,877,0.465092705,0.19021434,0.952095808,0.181102276
1153,12103,3049,0.620671751,0.272811077,0.975961538,0.266253118
1154,12124,908,0.595447249,0.213452824,0.963917526,0.205750918
1155,10147,2716,0.557372906,0.291192545,0.982300885,0.286038695
1156,9641,1093,0.464909226,0.218467963,0.974895397,0.212983412
1157,10517,2017,0.582749938,0.266209531,0.981378026,0.261252184
1158,10731,666,0.46912722,0.218899284,0.95890411,0.209903423
1159,10677,1719,0.520894863,0.244257436,0.980952381,0.239604913
1160,11296,2221,0.475542182,0.26155742,0.991394148,0.259306495
1161,9375,1818,0.486712427,0.244214751,0.975225225,0.238164385
1162,12004,3338,0.625242673,0.279153658,0.983905579,0.274660841
1163,10526,554,0.608863386,0.205733088,0.964912281,0.198514383
1164,9168,873,0.572964796,0.218709662,0.979057592,0.214129355
1165,8592,2281,0.463310155,0.266068676,0.980230643,0.260808669
1166,9510,2231,0.478700107,0.268879279,0.975,0.262157297
1167,8402,2029,0.63897166,0.279813805,0.987676056,0.276365396
1168,8597,651,0.569196083,0.214727834,0.971428571,0.208592753
1169,10742,2707,0.467852545,0.275885848,0.981258367,0.270715297
1170,11212,3080,0.478066393,0.29310475,0.983388704,0.2882359
1171,10743,1391,0.602405549,0.225720332,0.98089172,0.221407204
1172,9178,571,0.590941169,0.192511597,0.954545455,0.18376107
1173,10542,1793,0.520476117,0.238703574,0.974299065,0.232568669
1174,9565,2121,0.620131602,0.279490634,0.979763912,0.273834837
1175,9509,1564,0.574924367,0.251251007,0.987277354,0.24805443
1176,11186,2385,0.640678036,0.252736088,0.986733002,0.249383039
1177,10847,2852,0.498818324,0.288134645,0.97810219,0.281825127
1178,10419,1033,0.544767325,0.212797468,0.972727273,0.2069939
1179,11946,3409,0.603148781,0.291873411,0.979899497,0.286006609
1180,9192,1118,0.596966939,0.235218712,0.97338403,0.228958138
1181,9589,1369,0.591955439,0.232873119,0.978056426,0.227763051
1182,10636,2919,0.551793961,0.283637833,0.992753623,0.281582486
1183,8554,1532,0.588825704,0.257112087,0.969543147,0.249281262
1184,11846,978,0.534760415,0.179846796,0.982954545,0.176781226
1185,8523,1643,0.566600049,0.260993105,0.976689977,0.25490935
1186,9836,768,0.548472333,0.218642328,0.988095238,0.216039443
1187,8417,849,0.597526135,0.22720708,0.989637306,0.224852603
1188,9295,2316,0.457799542,0.296568981,0.985443959,0.29225211
1189,11440,1061,0.524270656,0.213853417,0.977973568,0.20914299
1190,10137,2004,0.608642046,0.269435884,0.983333333,0.264945286
1191,12036,2879,0.458148073,0.27402985,0.983523447,0.269514783
1192,10522,1214,0.6032257,0.224807521,0.985347985,0.221513638
1193,11038,2431,0.539595468,0.27882609,0.986725664,0.275124858
1194,10759,2439,0.483166695,0.274255498,0.985052317,0.270156014
1195,9881,2774,0.451271095,0.297708384,0.981840194,0.292302057
1196,10182,2289,0.516776268,0.272980559,0.984,0.26861287
1197,10880,1428,0.458898613,0.244962296,0.977142857,0.239363158
1198,10001,1741,0.594940478,0.25787232,0.982182628,0.253277713
1199,11460,2307,0.486780047,0.252668951,0.981132075,0.247901612
1200,10367,1917,0.607953363,0.242987306,0.982832618,0.23881585
1201,10419,1791,0.529183369,0.2423151,0.97235023,0.235615143
1202,10429,718,0.47977503,0.228375778,0.969512195,0.221413102
1203,12396,733,0.463663699,0.212616788,0.961538462,0.204439219
1204,12012,1386,0.528180522,0.232916265,0.965944272,0.224984133
1205,11234,668,0.627722652,0.236217165,0.981012658,0.231732029
1206,8025,736,0.635632316,0.217319111,0.975,0.211886134
1207,9400,1481,0.47636222,0.24569052,0.986263736,0.242315651
1208,8804,1918,0.592136601,0.292877679,0.987544484,0.289229736
1209,12241,3491,0.475207659,0.293274053,0.989257813,0.290123648
1210,9982,1627,0.581032973,0.264200863,0.981395349,0.259285498
1211,8547,542,0.649683886,0.175254578,0.968421053,0.169720222
1212,10208,2435,0.583529056,0.265658518,0.986089645,0.261963113
1213,8148,1051,0.505052537,0.239642489,0.948412698,0.22727998
1214,10935,3032,0.467457075,0.285289416,0.989595376,0.282321087
1215,11449,3385,0.560280982,0.277689914,0.981914894,0.272667863
1216,10120,2141,0.600560653,0.249305472,0.990636704,0.246971151
1217,9958,598,0.524796863,0.193940628,0.982758621,0.190596824
1218,10239,2333,0.537190813,0.277259423,0.984544049,0.272974115
1219,10665,1510,0.527697021,0.24756146,0.967914439,0.239618312
1220,10242,2138,0.648713779,0.257645768,0.970961887,0.250164221
1221,8133,443,0.509281007,0.142089191,0.984126984,0.139833807
1222,12076,2099,0.599169984,0.243368111,0.970645793,0.236224233
1223,8885,1322,0.564293586,0.281993767,0.978552279,0.275945644
1224,10475,708,0.589004372,0.220215152,0.961538462,0.211745338
1225,11766,1580,0.476655172,0.216996996,0.982507289,0.21320113
1226,12349,2016,0.632108109,0.243965307,0.983739837,0.239998392
1227,8247,537,0.542094977,0.189807265,0.980392157,0.186085554
1228,10056,596,0.612514722,0.17763019,0.971698113,0.172602921
1229,11575,1062,0.56013386,0.204192384,0.98156682,0.20042847
1230,8982,669,0.562672537,0.203245921,0.955882353,0.194279189
1231,9201,2214,0.512916902,0.300349671,0.983458647,0.295381481
1232,12109,3476,0.570997067,0.278745351,0.985552116,0.274718071
1233,10849,1550,0.553902999,0.233524715,0.983425414,0.229654139
1234,11136,892,0.450469007,0.219697995,0.969387755,0.212972546
1235,10557,1129,0.532652765,0.223066624,0.976190476,0.217755514
1236,9349,2165,0.534336567,0.264132836,0.987762238,0.260900441
1237,10930,771,0.544583321,0.216541671,0.982035928,0.212651701
1238,11813,1302,0.566611183,0.239573953,0.980769231,0.234966762
1239,10391,2789,0.620297073,0.294269032,0.981729598,0.288892619
1240,11954,2807,0.534014834,0.280707317,0.982233503,0.275720132
1241,10291,577,0.559121811,0.205970653,0.957983193,0.197316424
1242,12169,1903,0.472135864,0.264762599,0.970238095,0.25688276
1243,9799,1284,0.453443826,0.232803772,0.97993311,0.228132124
1244,11837,1315,0.630427308,0.21276735,0.964285714,0.205168516
1245,9118,2239,0.615122397,0.279477851,0.976038339,0.272781097
1246,9400,1281,0.546842818,0.229489641,0.976190476,0.224025602
1247,9942,2176,0.495832173,0.274332839,0.976549414,0.267899573
1248,10669,2697,0.618373912,0.280672597,0.980184941,0.275111053
1249,8170,1522,0.500094026,0.249591227,0.978947368,0.244336675
1250,9060,1853,0.601791291,0.258977391,0.979166667,0.253582029
1251,10138,2560,0.460099556,0.292555474,0.974632844,0.285134174
1252,11843,1729,0.565154142,0.245690429,0.967058824,0.237597098
1253,10374,1873,0.570848131,0.249277651,0.985010707,0.245541155
1254,11475,2551,0.556292725,0.256668441,0.960305344,0.246480075
1255,8610,1401,0.542546523,0.266109015,0.970509383,0.258261296
1256,11388,2358,0.51578328,0.263343867,0.982286634,0.258679161
1257,9524,1301,0.599785066,0.219689265,0.986013986,0.216616688
1258,8773,1944,0.632177919,0.269483275,0.984732824,0.265369027
1259,11992,2251,0.616155227,0.250037735,0.98401421,0.246040684
1260,8553,495,0.547620087,0.173672217,0.953488372,0.165594439
1261,12046,2759,0.628492915,0.246442737,0.979411765,0.241368916
1262,11372,732,0.639237193,0.188467321,0.963768116,0.181638795
1263,8245,1461,0.496475112,0.292839452,0.976635514,0.285997408
1264,11711,2249,0.563291868,0.245837746,0.990958409,0.243614982
1265,8686,632,0.567168178,0.221323555,0.971428571,0.215000024
1266,8554,1627,0.621708756,0.280734779,0.964989059,0.27090599
1267,9808,2094,0.539212114,0.269798363,0.982300885,0.26502317
1268,10878,2827,0.557275547,0.282250226,0.972431078,0.274468891
1269,9875,796,0.507655075,0.19837921,0.981012658,0.194612516
1270,11906,2759,0.53925466,0.259467546,0.979050279,0.254031773
1271,8964,2598,0.4951025,0.278959678,0.991724138,0.276651046
1272,9214,2018,0.637088779,0.254665578,0.986381323,0.25119737
1273,10396,736,0.543878807,0.184563454,0.977941176,0.180492202
1274,9976,2610,0.559243978,0.2750334,0.979108635,0.269287577
1275,9063,2437,0.586773529,0.298207566,0.979367263,0.292054728
1276,11447,1089,0.588949808,0.231322504,0.976190476,0.225814825
1277,10816,1183,0.625943503,0.221311249,0.961832061,0.212864255
1278,9977,509,0.60074641,0.170876799,1,0.170876799
1279,9263,2342,0.509432051,0.299735308,0.982905983,0.294611627
1280,9497,1559,0.49291187,0.263494507,0.9756691,0.257083449
1281,10871,2945,0.495645907,0.291675746,0.987194412,0.287940666
1282,8703,1438,0.486847021,0.27875022,0.980049875,0.273189118
1283,12012,1952,0.508368873,0.244328566,0.979035639,0.239206374
1284,11614,933,0.501808372,0.226984916,0.985849057,0.223772865
1285,9757,2272,0.538335973,0.28816978,0.984732824,0.283770241
1286,10761,1870,0.560054217,0.248538088,0.974193548,0.242124202
1287,12487,3017,0.619365442,0.258799362,0.982074264,0.254160193
1288,10779,2183,0.64051785,0.269793233,0.977928693,0.263838543
1289,9835,896,0.56494534,0.216329142,0.989690722,0.214098944
1290,8163,1160,0.576001918,0.26461667,0.970684039,0.256859178
1291,9294,1917,0.530486548,0.2575678,0.981781377,0.252875269
1292,12162,1782,0.601079636,0.250778851,0.970917226,0.243485506
1293,9309,2335,0.603010434,0.291585331,0.989720999,0.288588125
1294,8271,1359,0.595354281,0.252264734,0.976676385,0.246381008
1295,10299,1586,0.617616636,0.243930315,0.987080103,0.240778761
1296,8830,2321,0.451447328,0.295544318,0.985422741,0.291236092
1297,12078,2773,0.56254716,0.266125167,0.983739837,0.261797929
1298,10562,3091,0.480778772,0.31670421,0.989785495,0.313469233
1299,10827,2950,0.510023998,0.298579935,0.982973893,0.293496282
1300,8587,1825,0.502639185,0.265737519,0.969072165,0.257518833
